Year,country_code,country_name,gdp,income_group,region,population,remittance_growth_rate,remittance_paid,remittance_per_capita,remittance_received,remittance_to_gdp_ratio,remittance_volatility,unemployment_rate,unemployment_rate_change
1989,MDG,Madagascar,0.306759443,Low income,Sub-Saharan Africa,11536734.0,141.75359081028938,13458584.79,0.8443958639420827,9741570.473,31756383.36584148,187000251.86607537,0.0,0.0
1990,MDG,Madagascar,0.2002046,Low income,Sub-Saharan Africa,11882762.0,-19.20488328021973,17501628.58,0.6623639549458282,7870713.234,39313348.6143675,187000251.86607537,0.0,0.0
1991,MDG,Madagascar,0.403443815,Low income,Sub-Saharan Africa,12245260.0,66.83289226288687,9992590.01,1.0723282747773424,13130938.53,32547130.583722048,187000251.86607537,5.128,0.0
1992,MDG,Madagascar,0.409555887,Low income,Sub-Saharan Africa,12623342.0,15.870352261865328,9436864.035,1.2052960879931796,15214864.73,37149666.78039718,187000251.86607537,5.102,-0.0259999999999998
1993,MDG,Madagascar,0.333321737,Low income,Sub-Saharan Africa,13020100.0,-10.98272136922246,6698775.854,1.0402269206841728,13543858.53,40632989.17106027,187000251.86607537,5.176,0.0739999999999998
1994,MDG,Madagascar,0.361815355,Low income,Sub-Saharan Africa,13436121.0,-5.9059983403414895,8447069.838,0.9484849436827788,12743958.47,35222270.9564109,187000251.86607537,5.294,0.1179999999999994
1995,MDG,Madagascar,0.237174313,Low income,Sub-Saharan Africa,13869138.0,-28.570157714897192,11076905.77,0.6563486091204803,9102989.436,38381008.97545343,187000251.86607537,5.355,0.0610000000000008
1996,MDG,Madagascar,0.126563137,Low income,Sub-Saharan Africa,14317454.0,-31.430020073243117,13210213.11,0.4359656422852834,6241918.029,49318610.27591313,187000251.86607537,5.439,0.0839999999999996
1997,MDG,Madagascar,0.285822632,Low income,Sub-Saharan Africa,14778903.0,95.2047414495132,15125069.1,0.8244536113404357,12184519.95,42629654.148591,187000251.86607537,5.509,0.0700000000000002
1998,MDG,Madagascar,0.260386449,Low income,Sub-Saharan Africa,15250934.0,-5.9287745677662045,13000334.78,0.751568869814793,11462127.23,44019676.42333031,187000251.86607537,5.603,0.0939999999999994
1999,MDG,Madagascar,0.271674992,Low income,Sub-Saharan Africa,15730885.0,1.3947455545736398,11213004.92,0.7388010744468605,11621994.74,42779037.75552518,187000251.86607537,5.691,0.088
2000,MDG,Madagascar,0.243453677,Low income,Sub-Saharan Africa,16216431.0,-3.02807046357344,11903986.43,0.6949786022584131,11270072.55,46292472.09932262,187000251.86607537,5.8,0.1089999999999999
2001,MDG,Madagascar,0.199901273,Low income,Sub-Saharan Africa,16709665.0,-3.5383663967629158,11415636.25,0.6505992843064179,10871296.09,54383325.9631118,187000251.86607537,5.35,-0.4500000000000002
2002,MDG,Madagascar,0.547930322,Low income,Sub-Saharan Africa,17211934.0,169.73413194930282,4714538.886,1.7036781653938482,29323596.14,53517016.60343593,187000251.86607537,5.504,0.1539999999999999
2003,MDG,Madagascar,0.254712444,Low income,Sub-Saharan Africa,17724310.0,-44.64680381456107,17924587.4,0.915778820162816,16231547.7,63724989.031160176,187000251.86607537,5.01,-0.4939999999999998
2004,MDG,Madagascar,0.22719174,Low income,Sub-Saharan Africa,18250774.0,-29.109322088860324,9001433.9,0.6304748609565819,11506654.2,50647326.35086117,187000251.86607537,3.846,-1.1639999999999997
2005,MDG,Madagascar,1.735249623,Low income,Sub-Saharan Africa,18792171.0,783.6013886643087,23162247.73,5.410389055101723,101672956.3,58592697.53029648,187000251.86607537,2.62,-1.226
2006,MDG,Madagascar,2.349389364,Low income,Sub-Saharan Africa,19350299.0,47.7877642867359,27214040.88,7.765264454053139,150260189.0,63957124.90337128,187000251.86607537,2.935,0.3149999999999999
2007,MDG,Madagascar,2.985337415,Low income,Sub-Saharan Africa,19924958.0,69.36535125747778,38241872.3,12.772358009487398,254488696.9,85246208.89461501,187000251.86607537,3.253,0.318
2008,MDG,Madagascar,2.927626192,Low income,Sub-Saharan Africa,20513599.0,23.381488028673235,40562028.78,15.306526226821536,313991941.1,107251377.22773863,187000251.86607537,3.564,0.3109999999999999
2009,MDG,Madagascar,2.950242637,Low income,Sub-Saharan Africa,21117092.0,-9.640586441153086,49537321.83,13.435622509008343,283721276.6,96168794.06519131,187000251.86607537,4.004,0.4399999999999995
2010,MDG,Madagascar,4.566149704,Low income,Sub-Saharan Africa,21731053.0,60.6596268219385,58909226.18,20.975768831818687,455825544.2,99827113.37753372,187000251.86607537,4.28,0.2760000000000007
2011,MDG,Madagascar,2.900108018,Low income,Sub-Saharan Africa,22348158.0,-26.50362594576156,54214198.66,14.990731987844368,335015247.0,115518196.19154613,187000251.86607537,2.438,-1.842
2012,MDG,Madagascar,2.854273527,Low income,Sub-Saharan Africa,22966240.0,-1.349081016602216,63112378.12,14.390497525933718,330495619.9,115789750.62259334,187000251.86607537,0.6,-1.838
2013,MDG,Madagascar,2.879645301,Low income,Sub-Saharan Africa,23588073.0,8.247828218796926,55195669.67,15.166746808863952,357754330.9,124235554.55797435,187000251.86607537,0.998,0.398
2014,MDG,Madagascar,2.750454489,Low income,Sub-Saharan Africa,24215976.0,-3.722131571824938,49749228.96,14.223595365307595,344438244.0,125229574.01314048,187000251.86607537,1.391,0.393
2015,MDG,Madagascar,2.886549005,Low income,Sub-Saharan Africa,24850912.0,-5.107941091466028,57976274.83,13.152215154115872,326844541.4,113230207.0167002,187000251.86607537,1.79,0.399
2016,MDG,Madagascar,2.52522894,Low income,Sub-Saharan Africa,25501941.0,-8.456593823353343,47656921.85,11.732621689462777,299204626.1,118486138.56769755,187000251.86607537,1.8,0.01
2017,MDG,Madagascar,2.601463418,Low income,Sub-Saharan Africa,26169542.0,14.562726642280332,63489593.22,13.09831780395698,342776977.9,131763135.90583806,187000251.86607537,1.815,0.0149999999999999
2018,MDG,Madagascar,3.092305207,Low income,Sub-Saharan Africa,26846541.0,24.133840115754168,74265373.84,15.849424538528073,425502225.7,137600332.83157098,187000251.86607537,1.833,0.018
2019,MDG,Madagascar,2.890364383,Low income,Sub-Saharan Africa,27533134.0,-4.189407345795704,63243733.92,14.806748995592002,407676204.2,141046646.78190506,187000251.86607537,1.841,0.008
2020,MDG,Madagascar,3.795416305,Low income,Sub-Saharan Africa,28225177.0,21.50734389122828,42944963.24,17.550165492319145,495356527.4,130514412.0152058,187000251.86607537,2.363,0.522
2021,MDG,Madagascar,3.021091606,Low income,Sub-Saharan Africa,28915653.0,-11.233136038816626,54091502.49,15.20672747041196,439712454.8,145547541.13603002,187000251.86607537,2.31,-0.0529999999999999
2022,MDG,Madagascar,4.800404328,Low income,Sub-Saharan Africa,29611714.0,63.26553964147572,0.0,24.24374732918196,717898912.2,149549676.05803725,187000251.86607537,2.142,-0.1680000000000001
1970,MWI,Malawi,0.0,Low income,Sub-Saharan Africa,4625141.0,0.0,0.0,0.0,0.0,0.0,89655819.00556982,0.0,0.0
1971,MWI,Malawi,0.0,Low income,Sub-Saharan Africa,4742480.0,0.0,0.0,0.0,0.0,0.0,89655819.00556982,0.0,0.0
1972,MWI,Malawi,0.0,Low income,Sub-Saharan Africa,4865978.0,0.0,0.0,0.0,0.0,0.0,89655819.00556982,0.0,0.0
1973,MWI,Malawi,0.0,Low income,Sub-Saharan Africa,4996239.0,0.0,0.0,0.0,0.0,0.0,89655819.00556982,0.0,0.0
1974,MWI,Malawi,0.0,Low income,Sub-Saharan Africa,5134199.0,0.0,0.0,0.0,0.0,0.0,89655819.00556982,0.0,0.0
1975,MWI,Malawi,0.0,Low income,Sub-Saharan Africa,5280965.0,0.0,0.0,0.0,0.0,0.0,89655819.00556982,0.0,0.0
1976,MWI,Malawi,0.0,Low income,Sub-Saharan Africa,5438226.0,0.0,0.0,0.0,0.0,0.0,89655819.00556982,0.0,0.0
1977,MWI,Malawi,0.0,Low income,Sub-Saharan Africa,5611712.0,0.0,0.0,0.0,0.0,0.0,89655819.00556982,0.0,0.0
1978,MWI,Malawi,0.0,Low income,Sub-Saharan Africa,5808810.0,0.0,118519.2093,0.0,0.0,0.0,89655819.00556982,0.0,0.0
1979,MWI,Malawi,0.0,Low income,Sub-Saharan Africa,6029140.0,0.0,122417.3158,0.0,0.0,0.0,89655819.00556982,0.0,0.0
1980,MWI,Malawi,0.0,Low income,Sub-Saharan Africa,6267369.0,0.0,246276.4084,0.0,0.0,0.0,89655819.00556982,0.0,0.0
1981,MWI,Malawi,0.0,Low income,Sub-Saharan Africa,6519891.0,0.0,223389.0444,0.0,0.0,0.0,89655819.00556982,0.0,0.0
1982,MWI,Malawi,0.0,Low income,Sub-Saharan Africa,6784347.0,0.0,189482.0333,0.0,0.0,0.0,89655819.00556982,0.0,0.0
1983,MWI,Malawi,0.0,Low income,Sub-Saharan Africa,7058317.0,0.0,85123.5315,0.0,0.0,0.0,89655819.00556982,0.0,0.0
1984,MWI,Malawi,0.0,Low income,Sub-Saharan Africa,7339002.0,0.0,212257.1468,0.0,0.0,0.0,89655819.00556982,0.0,0.0
1985,MWI,Malawi,0.0,Low income,Sub-Saharan Africa,7625078.0,0.0,116340.1678,0.0,0.0,0.0,89655819.00556982,0.0,0.0
1986,MWI,Malawi,0.0,Low income,Sub-Saharan Africa,7909819.0,0.0,53732.4324,0.0,0.0,0.0,89655819.00556982,0.0,0.0
1987,MWI,Malawi,0.0,Low income,Sub-Saharan Africa,8295993.0,0.0,45274.6302,0.0,0.0,0.0,89655819.00556982,0.0,0.0
1988,MWI,Malawi,0.0,Low income,Sub-Saharan Africa,8754781.0,0.0,234255.9695,0.0,0.0,0.0,89655819.00556982,0.0,0.0
1989,MWI,Malawi,0.0,Low income,Sub-Saharan Africa,9174895.0,0.0,398619.4432,0.0,0.0,0.0,89655819.00556982,0.0,0.0
1990,MWI,Malawi,0.0,Low income,Sub-Saharan Africa,9539665.0,0.0,36645.04812,0.0,0.0,0.0,89655819.00556982,0.0,0.0
1991,MWI,Malawi,0.0,Low income,Sub-Saharan Africa,9831584.0,0.0,35672.08436,0.0,0.0,0.0,89655819.00556982,4.791,0.0
1992,MWI,Malawi,0.0,Low income,Sub-Saharan Africa,10115420.0,0.0,138762.6374,0.0,0.0,0.0,89655819.00556982,4.945,0.1539999999999999
1993,MWI,Malawi,0.0,Low income,Sub-Saharan Africa,10257233.0,0.0,136277.5853,0.0,0.0,0.0,89655819.00556982,4.798,-0.1470000000000002
1994,MWI,Malawi,0.044591055,Low income,Sub-Saharan Africa,10131799.0,0.0,583764.1455,0.0756929587924118,766905.8442,17198647.670480102,89655819.00556982,4.989,0.1909999999999998
1995,MWI,Malawi,0.025737898,Low income,Sub-Saharan Africa,10112816.0,-31.747549095023576,804776.7535,0.0517592760315227,523432.0348,20337015.66460478,89655819.00556982,4.752,-0.2370000000000001
1996,MWI,Malawi,0.019501123,Low income,Sub-Saharan Africa,10310528.0,23.674927089120533,1175819.917,0.0627857455408685,647354.1874,33195738.90180581,89655819.00556982,4.843,0.0910000000000001
1997,MWI,Malawi,0.01922048,Low income,Sub-Saharan Africa,10512678.0,15.075279190199907,996705.5203,0.0708615481706944,744944.6385,38757858.206454776,89655819.00556982,4.883,0.04
1998,MWI,Malawi,0.029317158,Low income,Sub-Saharan Africa,10732456.0,0.2607008225350204,1408954.596,0.069591407157877,746886.7153,25476095.442129828,89655819.00556982,4.891,0.008
1999,MWI,Malawi,0.02889882,Low income,Sub-Saharan Africa,10973956.0,-0.0003749698505361,821082.4642,0.0680596782691674,746883.9147,25844789.327038266,89655819.00556982,4.904,0.0129999999999999
2000,MWI,Malawi,0.029436172,Low income,Sub-Saharan Africa,11229387.0,0.0003073436118716,424876.6196,0.0665117526183753,746886.2102,25373075.35096615,89655819.00556982,4.923,0.0190000000000001
2001,MWI,Malawi,0.029899255,Low income,Sub-Saharan Africa,11498818.0,-3.218696459361681e-05,623014.7005,0.0649532821373466,746885.9698,24980086.28643088,89655819.00556982,4.99,0.0670000000000001
2002,MWI,Malawi,0.016584217,Low income,Sub-Saharan Africa,11784498.0,12.961499548039846,448161.6901,0.0715935113570387,843693.5914,50873284.605477616,89655819.00556982,4.934,-0.056
2003,MWI,Malawi,0.297918341,Low income,Sub-Saharan Africa,12087965.0,1548.95869090514,6976454.735,1.150909917426134,13912158.8,46697892.96389779,89655819.00556982,4.903,-0.0310000000000005
2004,MWI,Malawi,0.362166584,Low income,Sub-Saharan Africa,12411342.0,31.690679091443364,7315991.83,1.4761511204831836,18321016.4,50587263.456641816,89655819.00556982,4.912,0.0090000000000003
2005,MWI,Malawi,0.423498959,Low income,Sub-Saharan Africa,12755648.0,22.983785386491995,7336575.794,1.7664237434272252,22531879.49,53204096.51821599,89655819.00556982,4.939,0.0270000000000001
2006,MWI,Malawi,0.254198463,Low income,Sub-Saharan Africa,13118307.0,-34.35976924799361,7338187.332,1.1274303681107631,14789977.69,58182797.47033718,89655819.00556982,4.932,-0.0069999999999996
2007,MWI,Malawi,0.325729921,Low income,Sub-Saharan Africa,13495463.0,42.07947030378516,10185949.31,1.557080476601655,21013521.96,64512102.22102992,89655819.00556982,4.894,-0.0380000000000002
2008,MWI,Malawi,0.215329557,Low income,Sub-Saharan Africa,13889423.0,-20.649679802652177,10385587.04,1.2005032145683807,16674296.96,77436173.61363912,89655819.00556982,4.919,0.0249999999999994
2009,MWI,Malawi,0.184871445,Low income,Sub-Saharan Africa,14298932.0,-0.1054730525802072,13316725.89,1.1648919003181497,16656710.07,90098879.62957178,89655819.00556982,4.92,0.0010000000000003
2010,MWI,Malawi,0.214918734,Low income,Sub-Saharan Africa,14718422.0,30.684051823686453,14907784.68,1.4789400399037342,21767663.62,101283230.24646144,89655819.00556982,4.941,0.0209999999999999
2011,MWI,Malawi,0.217375686,Low income,Sub-Saharan Africa,15146094.0,16.32038758048393,17450252.16,1.671733365051082,25320230.69,116481429.71242884,89655819.00556982,4.968,0.0270000000000001
2012,MWI,Malawi,0.322610778,Low income,Sub-Saharan Africa,15581251.0,11.781363039390214,17793232.82,1.8164972112958069,28303298.99,87732031.6620048,89655819.00556982,5.004,0.0359999999999995
2013,MWI,Malawi,0.424976861,Low income,Sub-Saharan Africa,16024775.0,20.594854762547254,16452845.58,2.129972015831736,34132322.31,80315719.37748395,89655819.00556982,4.98,-0.0239999999999991
2014,MWI,Malawi,0.437288296,Low income,Sub-Saharan Africa,16477966.0,12.75871852623438,18552017.84,2.33567475743062,38487169.24,88013261.71327485,89655819.00556982,4.968,-0.0120000000000004
2015,MWI,Malawi,0.450068793,Low income,Sub-Saharan Africa,16938942.0,7.812494032102002,20001245.99,2.4496203505508194,41493977.04,92194743.74887396,89655819.00556982,4.987,0.0190000000000001
2016,MWI,Malawi,0.493726698,Low income,Sub-Saharan Africa,17405624.0,-5.882405313057926,7593224.622,2.243707730903529,39053133.13,79098686.15207031,89655819.00556982,4.982,-0.0049999999999998
2017,MWI,Malawi,0.881981316,Low income,Sub-Saharan Africa,17881167.0,101.98221732280253,12174027.93,4.411366675899845,78880384.23,89435436.78197375,89655819.00556982,4.96,-0.0220000000000002
2018,MWI,Malawi,1.832539913,Low income,Sub-Saharan Africa,18367883.0,129.54671084263808,14979831.9,9.85782234675602,181067327.5,98806757.88587858,89655819.00556982,4.949,-0.0110000000000001
2019,MWI,Malawi,2.547879349,Low income,Sub-Saharan Africa,18867337.0,55.14292858826231,32026968.78,14.888860818037012,280913154.6,110253711.46803077,89655819.00556982,4.932,-0.0169999999999994
2020,MWI,Malawi,1.921439734,Low income,Sub-Saharan Africa,19377061.0,-17.536483889530185,36843589.45,11.954901958558112,231650864.5,120561087.8139569,89655819.00556982,5.681,0.7489999999999997
2021,MWI,Malawi,2.054029102,Low income,Sub-Saharan Africa,19889742.0,11.743856841941549,36397655.93,13.014528313137497,258855610.4,126023341.22138453,89655819.00556982,5.658,-0.0229999999999996
2022,MWI,Malawi,2.025279227,Low income,Sub-Saharan Africa,20405317.0,2.9999999953642,0.0,13.06626496907644,266621278.7,131646676.24371974,89655819.00556982,5.614,-0.0440000000000004
1970,MYS,Malaysia,0.0,Upper middle income,East Asia & Pacific,10306508.0,0.0,0.0,0.0,0.0,0.0,654110052.4192784,0.0,0.0
1971,MYS,Malaysia,0.0,Upper middle income,East Asia & Pacific,10552557.0,0.0,0.0,0.0,0.0,0.0,654110052.4192784,0.0,0.0
1972,MYS,Malaysia,0.0,Upper middle income,East Asia & Pacific,10801619.0,0.0,0.0,0.0,0.0,0.0,654110052.4192784,0.0,0.0
1973,MYS,Malaysia,0.0,Upper middle income,East Asia & Pacific,11062664.0,0.0,0.0,0.0,0.0,0.0,654110052.4192784,0.0,0.0
1974,MYS,Malaysia,0.0,Upper middle income,East Asia & Pacific,11335187.0,0.0,4569877.625,0.0,0.0,0.0,654110052.4192784,0.0,0.0
1975,MYS,Malaysia,0.044925012,Upper middle income,East Asia & Pacific,11617947.0,0.0,4595236.301,0.3595719082726061,4177487.373,92988007.94978084,654110052.4192784,0.0,0.0
1976,MYS,Malaysia,0.035606196,Upper middle income,East Asia & Pacific,11910081.0,-5.814959670974451,5901852.131,0.3303561215914484,3934568.167,110502345.35023062,654110052.4192784,0.0,0.0
1977,MYS,Malaysia,0.030921459,Upper middle income,East Asia & Pacific,12218924.0,3.2621846808125188,10563594.82,0.3325105424176466,4062921.047,131394868.7544142,654110052.4192784,0.0,0.0
1978,MYS,Malaysia,0.026394976,Upper middle income,East Asia & Pacific,12543892.0,6.271123166130299,19429702.76,0.3442083071187156,4317711.83,163580820.4561353,654110052.4192784,0.0,0.0
1979,MYS,Malaysia,0.021540582,Upper middle income,East Asia & Pacific,12875011.0,5.830623392946532,12337546.35,0.3549093158833029,4569461.346,212132678.03070503,654110052.4192784,0.0,0.0
1980,MYS,Malaysia,0.0,Upper middle income,East Asia & Pacific,13215707.0,0.0,18834266.66,0.0,0.0,0.0,654110052.4192784,0.0,0.0
1981,MYS,Malaysia,0.0,Upper middle income,East Asia & Pacific,13564594.0,0.0,16926164.63,0.0,0.0,0.0,654110052.4192784,0.0,0.0
1982,MYS,Malaysia,0.0,Upper middle income,East Asia & Pacific,13921029.0,0.0,15414973.26,0.0,0.0,0.0,654110052.4192784,0.0,0.0
1983,MYS,Malaysia,0.0,Upper middle income,East Asia & Pacific,14292862.0,0.0,14647280.69,0.0,0.0,0.0,654110052.4192784,0.0,0.0
1984,MYS,Malaysia,0.0,Upper middle income,East Asia & Pacific,14686454.0,0.0,14507337.57,0.0,0.0,0.0,654110052.4192784,0.0,0.0
1985,MYS,Malaysia,0.0,Upper middle income,East Asia & Pacific,15108135.0,0.0,12887419.7,0.0,0.0,0.0,654110052.4192784,0.0,0.0
1986,MYS,Malaysia,0.0,Upper middle income,East Asia & Pacific,15558740.0,0.0,21305923.46,0.0,0.0,0.0,654110052.4192784,0.0,0.0
1987,MYS,Malaysia,0.151692663,Upper middle income,East Asia & Pacific,16033103.0,968.3212883009252,130971176.1,3.044733656360843,48816528.32,321812059.6907182,654110052.4192784,0.0,0.0
1988,MYS,Malaysia,0.282559277,Upper middle income,East Asia & Pacific,16524616.0,104.16159776189508,182145660.4,6.03128110147915,99664604.19,352721047.59101576,654110052.4192784,0.0,0.0
1989,MYS,Malaysia,0.357302371,Upper middle income,East Asia & Pacific,17020143.0,39.27182988193434,183842422.5,8.155320316638937,138804718.0,388479700.2928368,654110052.4192784,0.0,0.0
1990,MYS,Malaysia,0.420722034,Upper middle income,East Asia & Pacific,17517054.0,33.44008263465512,182263505.7,10.573760313806192,185221130.4,440245852.2055919,654110052.4192784,0.0,0.0
1991,MYS,Malaysia,0.264896878,Upper middle income,East Asia & Pacific,18017464.0,-29.71716298304159,153814453.0,7.225138077145596,130178665.2,491431481.49900055,654110052.4192784,3.66,0.0
1992,MYS,Malaysia,0.258753796,Upper middle income,East Asia & Pacific,18526708.0,17.60627723812305,186858410.3,8.263652770907816,153098281.9,591675501.0620213,654110052.4192784,3.71,0.0499999999999998
1993,MYS,Malaysia,0.262494618,Upper middle income,East Asia & Pacific,19050077.0,14.694747531324182,210947925.4,9.217584154646724,175595687.9,668949669.284267,654110052.4192784,4.11,0.4000000000000003
1994,MYS,Malaysia,0.160142998,Upper middle income,East Asia & Pacific,19588703.0,-32.07585281483441,105553699.7,6.088809121257288,119271873.5,744783568.3705634,654110052.4192784,3.655,-0.4550000000000005
1995,MYS,Malaysia,0.130540058,Upper middle income,East Asia & Pacific,20136888.0,-2.9142390389298223,1329258290.0,5.750441974946675,115796006.0,887053428.4579529,654110052.4192784,3.15,-0.5049999999999999
1996,MYS,Malaysia,0.162760948,Upper middle income,East Asia & Pacific,20689051.0,41.76067100276326,1424913328.0,7.934302791365345,164153195.1,1008553938.257966,654110052.4192784,2.52,-0.6299999999999999
