Year,country_code,country_name,new_income_group,new_region,population,remittance_growth_rate,remittance_paid,remittance_per_capita,remittance_received,remittance_to_gdp_ratio,remittance_volatility,unemployment_rate,unemployment_rate_change,net_migration,gdp,remittance_to_gdp_ratio1
1986,NAM,Namibia,Upper middle income,Sub-Saharan Africa,1127989,0.0,0.0,0.0,0.0,0.0,26735165.56,0.0,0.0,3953,1809048791.0,0.0
1987,NAM,Namibia,Upper middle income,Sub-Saharan Africa,1165430,0.0,0.0,0.0,0.0,0.0,26735165.56,0.0,0.0,4559,2300067840.0,0.0
1988,NAM,Namibia,Upper middle income,Sub-Saharan Africa,1207949,0.0,0.0,0.0,0.0,0.0,26735165.56,0.0,0.0,10916,2495095295.0,0.0
1989,NAM,Namibia,Upper middle income,Sub-Saharan Africa,1288070,0.0,0.0,0.0,0.0,0.0,26735165.56,0.0,0.0,75072,2535135314.0,0.0
1990,NAM,Namibia,Upper middle income,Sub-Saharan Africa,1369011,0.0,25856862.87,9.824761642,13450206.76,27899220.34,26735165.56,0.0,0.0,3969,2789922033.0,0.00482099736154168
1991,NAM,Namibia,Upper middle income,Sub-Saharan Africa,1415617,2.584105629,22308211.85,9.746827221,13797774.31,29968692.8,26735165.56,19.14,0.0,309,2996869281.0,0.00460406277893974
1992,NAM,Namibia,Upper middle income,Sub-Saharan Africa,1461687,13.84587316,17286029.14,10.74662129,15708196.64,34295214.97,26735165.56,19.198,0.058,2487,3429521499.0,0.004580288137741749
1993,NAM,Namibia,Upper middle income,Sub-Saharan Africa,1509834,-7.462110622,13342548.33,9.627570733,14536033.63,32511892.46,26735165.56,19.441,0.243,5464,3251189248.0,0.004470989696752344
1994,NAM,Namibia,Upper middle income,Sub-Saharan Africa,1558449,2.490530218,11152421.59,9.559541531,14898057.94,36665031.82,26735165.56,19.4,-0.041,5578,3666503185.0,0.004063287876292954
1995,NAM,Namibia,Upper middle income,Sub-Saharan Africa,1605370,4.743972019,11165991.42,9.720386976,15604817.64,39785142.02,26735165.56,21.051,1.651,5712,3978514206.0,0.003922272695788384
1996,NAM,Namibia,Upper middle income,Sub-Saharan Africa,1650066,-13.40063305,10769071.83,8.189777433,13513673.29,39891630.44,26735165.56,22.774,1.723,5866,3989163042.0,0.0033875961317501846
1997,NAM,Namibia,Upper middle income,Sub-Saharan Africa,1693242,-1.558504675,16558297.47,7.856562771,13303062.06,41549902.58,26735165.56,24.45,1.676,6023,4154990251.0,0.0032017071656902907
1998,NAM,Namibia,Upper middle income,Sub-Saharan Africa,1735953,-15.69570254,10491501.21,6.460458901,11215053.01,38731097.5,26735165.56,23.088,-1.362,6180,3873109749.0,0.002895619731120612
1999,NAM,Namibia,Upper middle income,Sub-Saharan Africa,1778277,-11.70897011,9132202.345,5.568247132,9901885.805,38685516.19,26735165.56,21.695,-1.393,6333,3868551625.0,0.0025595847657842747
2000,NAM,Namibia,Upper middle income,Sub-Saharan Africa,1819141,-7.481116613,8662483.857,5.035956081,9161114.181,39222319.85,26735165.56,20.3,-1.395,5709,3922231976.0,0.0023356890252938982
2001,NAM,Namibia,Upper middle income,Sub-Saharan Africa,1856402,-7.711533914,7840079.553,4.554321615,8454651.754,35573412.88,26735165.56,20.856,0.556,2869,3557341284.0,0.0023766771526889576
2002,NAM,Namibia,Upper middle income,Sub-Saharan Africa,1888525,-10.63922328,8012240.689,4.000552005,7555142.476,33491699.36,26735165.56,21.272,0.416,-1913,3349169932.0,0.0022558253625214976
2003,NAM,Namibia,Upper middle income,Sub-Saharan Africa,1915425,56.06789703,14718444.71,6.155893329,11791151.98,49264392.7,26735165.56,21.796,0.524,-6153,4926439275.0,0.0023934430776070006
2004,NAM,Namibia,Upper middle income,Sub-Saharan Africa,1939406,23.77468999,17134910.98,7.525222573,14594461.81,66092064.95,26735165.56,22.09,0.294,-7192,6609206506.0,0.002208201816171244
2005,NAM,Namibia,Upper middle income,Sub-Saharan Africa,1962865,19.89914296,18283122.41,8.914843675,17498634.63,72483752.05,26735165.56,22.328,0.238,-8195,7248375217.0,0.0024141458059400017
2006,NAM,Namibia,Upper middle income,Sub-Saharan Africa,1986558,-6.033942661,19662580.34,8.277018365,16442777.05,80017795.65,26735165.56,22.182,-0.146,-8792,8001779551.0,0.0020548900335482386
2007,NAM,Namibia,Upper middle income,Sub-Saharan Africa,2011492,-4.626262995,15549449.88,7.796248228,15682090.94,88395368.83,26735165.56,22.203,0.021,-8905,8839536894.0,0.0017740851277677804
2008,NAM,Namibia,Upper middle income,Sub-Saharan Africa,2038552,-13.51015613,42431706.08,6.653455968,13563415.97,86074318.64,26735165.56,22.253,0.05,-8775,8607431845.0,0.0015757796534722373
2009,NAM,Namibia,Upper middle income,Sub-Saharan Africa,2067919,464.1003325,67788579.32,36.99916418,76511274.59,89388473.6,26735165.56,22.293,0.04,-8626,8938847364.0,0.008559411686358894
2010,NAM,Namibia,Upper middle income,Sub-Saharan Africa,2099271,-9.546273277,81636368.36,32.96730114,69207299.23,114314124.3,26735165.56,22.12,-0.173,-8518,11431412421.0,0.006054133704673554
2011,NAM,Namibia,Upper middle income,Sub-Saharan Africa,2132340,13.79607555,111952120.7,36.93369281,78755190.52,125233594.4,26735165.56,19.46,-2.66,-8639,12523359441.0,0.006288663268912078
2012,NAM,Namibia,Upper middle income,Sub-Saharan Africa,2167470,1.726213347,103503168.6,36.9622985,80114673.13,130420538.6,26735165.56,16.77,-2.69,-8596,13042053857.0,0.0061427957596571665
2013,NAM,Namibia,Upper middle income,Sub-Saharan Africa,2204510,-19.98589965,83084221.9,29.07813299,64103034.95,120433072.7,26735165.56,19.03,2.26,-8580,12043307277.0,0.00532271023860882
2014,NAM,Namibia,Upper middle income,Sub-Saharan Africa,2243001,25.92529382,131231613.5,35.98836341,80721935.11,124354304.0,26735165.56,18.52,-0.51,-8607,12435430396.0,0.006491285990066347
2015,NAM,Namibia,Upper middle income,Sub-Saharan Africa,2282704,-42.17966494,71439738.98,20.4466691,46673693.35,113351612.4,26735165.56,20.895,2.375,-8596,11335161230.0,0.004117602952701891
2016,NAM,Namibia,Upper middle income,Sub-Saharan Africa,2323352,42.43412065,49880620.52,28.61351388,66479264.7,107220189.7,26735165.56,23.35,2.455,-8596,10722018975.0,0.006200256206877306
2017,NAM,Namibia,Upper middle income,Sub-Saharan Africa,2364534,-27.35712754,68481234.35,20.4236638,48292447.47,128951531.5,26735165.56,21.656,-1.694,-8597,12895153160.0,0.0037450076684471113
2018,NAM,Namibia,Upper middle income,Sub-Saharan Africa,2405680,11.13682189,57922970.0,22.30998775,53670691.33,136820191.6,26735165.56,19.88,-1.776,-8596,13682019172.0,0.003922717155654633
2019,NAM,Namibia,Upper middle income,Sub-Saharan Africa,2446644,22.21477981,95556581.9,26.80958784,65593517.23,125419280.9,26735165.56,20.002,0.122,-8596,12541928103.0,0.005229938865166209
2020,NAM,Namibia,Upper middle income,Sub-Saharan Africa,2489098,-2.388397888,104742907.9,25.72292575,64026883.05,105837487.7,26735165.56,21.236,1.234,-4301,10583748757.0,0.006049546764576509
2021,NAM,Namibia,Upper middle income,Sub-Saharan Africa,2530151,-27.40030647,89573871.3,18.3717576,46483320.87,124462908.5,26735165.56,21.268,0.032,-4301,12446290855.0,0.0037347127277944365
2022,NAM,Namibia,Upper middle income,Sub-Saharan Africa,2567012,15.82224889,78185060.45,20.97303308,53838027.59,126074369.9,26735165.56,20.846,-0.422,0,12607436976.0,0.004270338824020151
1970,NRU,Nauru,High income,East Asia & Pacific,6663,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-3,0.0,
1971,NRU,Nauru,High income,East Asia & Pacific,6778,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,0,0.0,
1972,NRU,Nauru,High income,East Asia & Pacific,6883,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,0,0.0,
1973,NRU,Nauru,High income,East Asia & Pacific,6990,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,0,0.0,
1974,NRU,Nauru,High income,East Asia & Pacific,7096,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,0,0.0,
1975,NRU,Nauru,High income,East Asia & Pacific,7199,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,0,0.0,
1976,NRU,Nauru,High income,East Asia & Pacific,7306,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-1,0.0,
1977,NRU,Nauru,High income,East Asia & Pacific,7441,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,50,0.0,
1978,NRU,Nauru,High income,East Asia & Pacific,7541,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-77,0.0,
1979,NRU,Nauru,High income,East Asia & Pacific,7586,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-76,0.0,
1980,NRU,Nauru,High income,East Asia & Pacific,7635,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-71,0.0,
1981,NRU,Nauru,High income,East Asia & Pacific,7691,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-65,0.0,
1982,NRU,Nauru,High income,East Asia & Pacific,7672,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-231,0.0,
1983,NRU,Nauru,High income,East Asia & Pacific,7832,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,292,0.0,
1984,NRU,Nauru,High income,East Asia & Pacific,8125,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,16,0.0,
1985,NRU,Nauru,High income,East Asia & Pacific,8313,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,26,0.0,
1986,NRU,Nauru,High income,East Asia & Pacific,8527,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,38,0.0,
1987,NRU,Nauru,High income,East Asia & Pacific,8759,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,53,0.0,
1988,NRU,Nauru,High income,East Asia & Pacific,9022,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,61,0.0,
1989,NRU,Nauru,High income,East Asia & Pacific,9306,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,67,0.0,
1990,NRU,Nauru,High income,East Asia & Pacific,9598,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,71,0.0,
1991,NRU,Nauru,High income,East Asia & Pacific,9902,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,65,0.0,
1992,NRU,Nauru,High income,East Asia & Pacific,10129,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-110,0.0,
1993,NRU,Nauru,High income,East Asia & Pacific,10226,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-193,0.0,
1994,NRU,Nauru,High income,East Asia & Pacific,10274,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-198,0.0,
1995,NRU,Nauru,High income,East Asia & Pacific,10316,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-201,0.0,
1996,NRU,Nauru,High income,East Asia & Pacific,10345,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-205,0.0,
1997,NRU,Nauru,High income,East Asia & Pacific,10363,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-208,0.0,
1998,NRU,Nauru,High income,East Asia & Pacific,10377,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-213,0.0,
1999,NRU,Nauru,High income,East Asia & Pacific,10383,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-217,0.0,
2000,NRU,Nauru,High income,East Asia & Pacific,10377,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-223,0.0,
2001,NRU,Nauru,High income,East Asia & Pacific,10363,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-228,0.0,
2002,NRU,Nauru,High income,East Asia & Pacific,10351,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-219,0.0,
2003,NRU,Nauru,High income,East Asia & Pacific,10344,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-211,0.0,
2004,NRU,Nauru,High income,East Asia & Pacific,10335,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-223,0.0,
2005,NRU,Nauru,High income,East Asia & Pacific,10318,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-234,0.0,
2006,NRU,Nauru,High income,East Asia & Pacific,10294,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-247,0.0,
2007,NRU,Nauru,High income,East Asia & Pacific,10267,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-258,0.0,
2008,NRU,Nauru,High income,East Asia & Pacific,10243,0.0,2149091.229,22.20041639,227398.8651,0.0,5035208.123,0.0,0.0,-263,0.0,inf
2009,NRU,Nauru,High income,East Asia & Pacific,10233,-7.599688236,2018158.308,20.53330014,210117.2603,0.0,5035208.123,0.0,0.0,-262,0.0,inf
2010,NRU,Nauru,High income,East Asia & Pacific,10241,1.30911468,2109414.897,20.78585453,212867.9362,475628.4236,5035208.123,0.0,0.0,-252,47562842.37,0.004475509149433535
2011,NRU,Nauru,High income,East Asia & Pacific,10283,478.5988416,6092052.433,119.7754948,1231651.413,650718.4959,5035208.123,0.0,0.0,-207,65071849.58,0.018927561164306467
2012,NRU,Nauru,High income,East Asia & Pacific,10444,580.2922971,7119703.294,802.2625134,8378829.69,1010557.185,5035208.123,0.0,0.0,-32,101055718.6,0.08291296926169205
2013,NRU,Nauru,High income,East Asia & Pacific,10694,27.57383949,16834211.82,999.5506583,10689194.74,943849.7901,5035208.123,0.0,0.0,-34,94384979.01,0.11325101570311828
2014,NRU,Nauru,High income,East Asia & Pacific,10940,10.88567332,19082583.63,1083.435609,11852785.56,991492.5979,5035208.123,0.0,0.0,-31,99149259.84,0.11954487183391162
2015,NRU,Nauru,High income,East Asia & Pacific,11185,-12.0841227,18192164.78,931.6477792,10420480.41,848634.0787,5035208.123,0.0,0.0,-31,84863407.87,0.1227912085025251
2016,NRU,Nauru,High income,East Asia & Pacific,11437,12.66098182,25288098.93,1026.476833,11739815.54,975419.1452,5035208.123,0.0,0.0,-31,97541914.58,0.12035662402721724
2017,NRU,Nauru,High income,East Asia & Pacific,11682,-11.87048191,16371270.93,885.6568105,10346242.86,1093556.537,5035208.123,0.0,0.0,-34,109355653.7,0.0946109552633034
2018,NRU,Nauru,High income,East Asia & Pacific,11924,-36.8315107,9997005.965,548.1017539,6535565.314,1309955.801,5035208.123,0.0,0.0,-39,130995580.1,0.049891494881055154
2019,NRU,Nauru,High income,East Asia & Pacific,12132,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-107,125160081.8,0.0
2020,NRU,Nauru,High income,East Asia & Pacific,12315,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-68,124685686.6,0.0
2021,NRU,Nauru,High income,East Asia & Pacific,12511,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,-66,145536603.2,0.0
2022,NRU,Nauru,High income,East Asia & Pacific,12668,0.0,0.0,0.0,0.0,0.0,5035208.123,0.0,0.0,0,150922211.0,0.0
1970,NPL,Nepal,Lower middle income,South Asia,12501285,0.0,0.0,0.0,0.0,0.0,3254959800.0,0.0,0.0,1846,865975307.8,0.0
1971,NPL,Nepal,Lower middle income,South Asia,12774870,0.0,0.0,0.0,0.0,0.0,3254959800.0,0.0,0.0,-7285,882765470.7,0.0
1972,NPL,Nepal,Lower middle income,South Asia,13052220,0.0,0.0,0.0,0.0,0.0,3254959800.0,0.0,0.0,-2111,1024098398.0,0.0
1973,NPL,Nepal,Lower middle income,South Asia,13335963,0.0,0.0,0.0,0.0,0.0,3254959800.0,0.0,0.0,-1089,972101725.0,0.0
1974,NPL,Nepal,Lower middle income,South Asia,13626301,0.0,0.0,0.0,0.0,0.0,3254959800.0,0.0,0.0,-4360,1217953547.0,0.0
1975,NPL,Nepal,Lower middle income,South Asia,13925541,0.0,0.0,0.0,0.0,0.0,3254959800.0,0.0,0.0,-6677,1575789254.0,0.0
1976,NPL,Nepal,Lower middle income,South Asia,14230738,0.0,0.0,0.0,0.0,0.0,3254959800.0,0.0,0.0,-15131,1452788944.0,0.0
1977,NPL,Nepal,Lower middle income,South Asia,14550430,0.0,0.0,0.0,0.0,0.0,3254959800.0,0.0,0.0,2113,1382400000.0,0.0
1978,NPL,Nepal,Lower middle income,South Asia,14888770,0.0,0.0,0.0,0.0,0.0,3254959800.0,0.0,0.0,351,1604162497.0,0.0
1979,NPL,Nepal,Lower middle income,South Asia,15238564,0.0,0.0,0.0,0.0,0.0,3254959800.0,0.0,0.0,105,1851250008.0,0.0
1980,NPL,Nepal,Lower middle income,South Asia,15600442,0.0,0.0,0.0,0.0,0.0,3254959800.0,0.0,0.0,5084,1945916583.0,0.0
1981,NPL,Nepal,Lower middle income,South Asia,15969792,0.0,0.0,0.0,0.0,0.0,3254959800.0,0.0,0.0,-4859,2275583317.0,0.0
1982,NPL,Nepal,Lower middle income,South Asia,16347124,0.0,0.0,0.0,0.0,0.0,3254959800.0,0.0,0.0,-3898,2395423680.0,0.0
1983,NPL,Nepal,Lower middle income,South Asia,16740664,0.0,0.0,0.0,0.0,0.0,3254959800.0,0.0,0.0,1314,2447174804.0,0.0
1984,NPL,Nepal,Lower middle income,South Asia,17141610,0.0,0.0,0.0,0.0,0.0,3254959800.0,0.0,0.0,-19303,2581207388.0,0.0
1985,NPL,Nepal,Lower middle income,South Asia,17540571,0.0,0.0,0.0,0.0,0.0,3254959800.0,0.0,0.0,-30173,2619913956.0,0.0
1986,NPL,Nepal,Lower middle income,South Asia,17936926,0.0,0.0,0.0,0.0,0.0,3254959800.0,0.0,0.0,-47064,2850782093.0,0.0
1987,NPL,Nepal,Lower middle income,South Asia,18326204,0.0,0.0,0.0,0.0,0.0,3254959800.0,0.0,0.0,-72511,2957255380.0,0.0
1988,NPL,Nepal,Lower middle income,South Asia,18720745,0.0,0.0,0.0,0.0,0.0,3254959800.0,0.0,0.0,-64324,3487009748.0,0.0
1989,NPL,Nepal,Lower middle income,South Asia,19145077,0.0,0.0,0.0,0.0,0.0,3254959800.0,0.0,0.0,-39853,3525225833.0,0.0
1990,NPL,Nepal,Lower middle income,South Asia,19616530,0.0,0.0,0.0,0.0,0.0,3254959800.0,0.0,0.0,-650,3627560282.0,0.0
1991,NPL,Nepal,Lower middle income,South Asia,20130779,0.0,0.0,0.0,0.0,0.0,3254959800.0,10.572,0.0,17056,3921476085.0,0.0
1992,NPL,Nepal,Lower middle income,South Asia,20702133,0.0,0.0,0.0,0.0,0.0,3254959800.0,10.507,-0.065,84106,3401211581.0,0.0
1993,NPL,Nepal,Lower middle income,South Asia,21267359,0.0,3005676.367,2.577899012,54825103.76,36600416.66,3254959800.0,10.502,-0.005,-37782,3660041667.0,0.014979366014960725
1994,NPL,Nepal,Lower middle income,South Asia,21794751,-8.584725987,8713303.282,2.299568315,50118518.83,40667755.09,3254959800.0,10.638,0.136,-27423,4066775510.0,0.012323896095754742
1995,NPL,Nepal,Lower middle income,South Asia,22305571,13.37658867,9062518.97,2.547465247,56822666.94,44011044.19,3254959800.0,10.499,-0.139,-86300,4401104418.0,0.012911001772101104
1996,NPL,Nepal,Lower middle income,South Asia,22783969,-22.28431285,17992224.69,1.938210418,44160126.07,45215803.81,3254959800.0,10.56,0.061,-92417,4521580381.0,0.009766524610634805
1997,NPL,Nepal,Lower middle income,South Asia,23249417,11.99709394,21802417.28,2.127281638,49458057.88,49186919.17,3254959800.0,10.556,-0.004,-98574,4918691917.0,0.010055124149789275
1998,NPL,Nepal,Lower middle income,South Asia,23703328,36.48919067,24058675.42,2.847908231,67504902.92,48562550.45,3254959800.0,10.499,-0.057,-108537,4856255044.0,0.013900609071882182
1999,NPL,Nepal,Lower middle income,South Asia,24143157,23.63958273,26947867.6,3.456995301,83462780.29,50336423.85,3254959800.0,10.545,0.046,-122704,5033642384.0,0.0165809912430998
2000,NPL,Nepal,Lower middle income,South Asia,24559500,33.59031608,16732552.41,4.53992109,111498192.0,54942522.08,3254959800.0,10.604,0.059,-147403,5494252208.0,0.020293606441592022
2001,NPL,Nepal,Lower middle income,South Asia,24956071,31.82738595,24304800.75,5.889755318,146985151.9,60070550.44,3254959800.0,10.566,-0.038,-149185,6007055042.0,0.024468753968843692
2002,NPL,Nepal,Lower middle income,South Asia,25332178,361.6016538,34089615.1,26.78355931,678485892.0,60508758.07,3254959800.0,10.424,-0.142,-160257,6050875807.0,0.11213019629573105
2003,NPL,Nepal,Lower middle income,South Asia,25682908,13.64600732,26189754.76,30.02277338,771072126.5,63304730.98,3254959800.0,10.537,0.113,-183002,6330473097.0,0.12180323882355802
2004,NPL,Nepal,Lower middle income,South Asia,26003965,6.683788316,63611104.5,31.63398179,822608955.2,72739383.15,3254959800.0,10.558,0.021,-212507,7273938315.0,0.1130898998007244
2005,NPL,Nepal,Lower middle income,South Asia,26285110,47.31461958,65787634.35,46.10303145,1211823253.0,81302584.17,3254959800.0,10.52,-0.038,-238799,8130258415.0,0.1490510130359737
2006,NPL,Nepal,Lower middle income,South Asia,26518971,19.9210712,79166536.17,54.79969136,1453231426.0,90437153.54,3254959800.0,10.515,-0.005,-271254,9043715356.0,0.16068964676512756
2007,NPL,Nepal,Lower middle income,South Asia,26713655,19.31055763,3953399.498,64.90532718,1733858518.0,103256180.2,3254959800.0,10.514,-0.001,-282748,10325618017.0,0.1679181347930353
2008,NPL,Nepal,Lower middle income,South Asia,26881544,57.28737141,5286468.443,101.450292,2727140487.0,125454386.0,3254959800.0,10.593,0.079,-294886,12545438605.0,0.21738103966433622
2009,NPL,Nepal,Lower middle income,South Asia,27026941,9.394323146,12297855.77,110.3838158,2983336877.0,128549854.6,3254959800.0,10.542,-0.051,-300762,12854985464.0,0.2320762544115468
2010,NPL,Nepal,Lower middle income,South Asia,27161567,16.11470058,32360885.52,127.5365549,3464092682.0,160026564.4,3254959800.0,10.548,0.006,-293613,16002656434.0,0.21646985275769748
2011,NPL,Nepal,Lower middle income,South Asia,27266399,21.73155851,39162790.86,154.6553327,4216894010.0,215738722.7,3254959800.0,10.503,-0.045,-347554,21573872274.0,0.19546300990583124
2012,NPL,Nepal,Lower middle income,South Asia,27330694,13.65014602,50325791.47,175.3525249,4792506200.0,217031007.5,3254959800.0,10.531,0.028,-371708,21703100747.0,0.2208212667797003
2013,NPL,Nepal,Lower middle income,South Asia,27381555,16.50902252,27772183.88,203.9220244,5583702128.0,221622050.5,3254959800.0,10.502,-0.029,-373065,22162205046.0,0.251947047525751
2014,NPL,Nepal,Lower middle income,South Asia,27462106,5.461394967,9103367.604,214.4282072,5888650155.0,227316128.3,3254959800.0,10.576,0.074,-310157,22731612827.0,0.25905113727810897
2015,NPL,Nepal,Lower middle income,South Asia,27610325,14.28655963,9494425.813,243.7470646,6729935671.0,243608013.4,3254959800.0,10.512,-0.064,-221059,24360801338.0,0.2762608494533424
